episode_id,run_id,policy_id,seed,scenario,valid_cells,valid_shots,invalid_attempts,hit_segments,won,truncated,auc_discovery,first_hit_shot,first_sunk_shot
initial-baselines-battleship-hunt_target-v1-seed-1001-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1001,battleship,100,39,0,17,True,False,0.8094117647058824,3,11
initial-baselines-battleship-hunt_target-v1-seed-1001-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1001,battleship,100,39,0,17,True,False,0.7758823529411765,4,13
initial-baselines-battleship-hunt_target-v1-seed-1001-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1001,battleship,100,58,0,17,True,False,0.7135294117647059,10,17
initial-baselines-battleship-hunt_target-v1-seed-1001-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1001,battleship,100,41,0,17,True,False,0.7652941176470588,6,9
initial-baselines-battleship-hunt_target-v1-seed-1001-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1001,battleship,100,77,0,17,True,False,0.6658823529411765,10,13
initial-baselines-battleship-hunt_target-v1-seed-1002-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1002,battleship,100,78,0,17,True,False,0.7211764705882353,4,13
initial-baselines-battleship-hunt_target-v1-seed-1002-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1002,battleship,100,64,0,17,True,False,0.7470588235294118,1,7
initial-baselines-battleship-hunt_target-v1-seed-1002-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1002,battleship,100,75,0,17,True,False,0.678235294117647,4,6
initial-baselines-battleship-hunt_target-v1-seed-1002-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1002,battleship,100,52,0,17,True,False,0.78,1,7
initial-baselines-battleship-hunt_target-v1-seed-1002-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1002,battleship,100,78,0,17,True,False,0.7347058823529412,5,15
initial-baselines-battleship-hunt_target-v1-seed-1003-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1003,battleship,100,60,0,17,True,False,0.648235294117647,14,15
initial-baselines-battleship-hunt_target-v1-seed-1003-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1003,battleship,100,68,0,17,True,False,0.6441176470588236,7,9
initial-baselines-battleship-hunt_target-v1-seed-1003-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1003,battleship,100,86,0,17,True,False,0.5576470588235294,11,23
initial-baselines-battleship-hunt_target-v1-seed-1003-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1003,battleship,100,73,0,17,True,False,0.7205882352941176,1,9
initial-baselines-battleship-hunt_target-v1-seed-1003-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1003,battleship,100,54,0,17,True,False,0.658235294117647,15,18
initial-baselines-battleship-hunt_target-v1-seed-1004-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1004,battleship,100,56,0,17,True,False,0.7247058823529412,2,5
initial-baselines-battleship-hunt_target-v1-seed-1004-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1004,battleship,100,55,0,17,True,False,0.701764705882353,5,10
initial-baselines-battleship-hunt_target-v1-seed-1004-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1004,battleship,100,82,0,17,True,False,0.6905882352941176,3,16
initial-baselines-battleship-hunt_target-v1-seed-1004-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1004,battleship,100,52,0,17,True,False,0.7141176470588235,10,11
initial-baselines-battleship-hunt_target-v1-seed-1004-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1004,battleship,100,89,0,17,True,False,0.5805882352941176,20,32
initial-baselines-battleship-hunt_target-v1-seed-1005-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1005,battleship,100,65,0,17,True,False,0.72,4,10
initial-baselines-battleship-hunt_target-v1-seed-1005-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1005,battleship,100,47,0,17,True,False,0.7435294117647059,5,12
initial-baselines-battleship-hunt_target-v1-seed-1005-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1005,battleship,100,49,0,17,True,False,0.6988235294117647,13,20
initial-baselines-battleship-hunt_target-v1-seed-1005-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1005,battleship,100,72,0,17,True,False,0.64,14,22
initial-baselines-battleship-hunt_target-v1-seed-1005-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1005,battleship,100,58,0,17,True,False,0.6841176470588235,4,14
initial-baselines-battleship-hunt_target-v1-seed-1006-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1006,battleship,100,47,0,17,True,False,0.7558823529411764,2,14
initial-baselines-battleship-hunt_target-v1-seed-1006-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1006,battleship,100,37,0,17,True,False,0.7605882352941177,11,19
initial-baselines-battleship-hunt_target-v1-seed-1006-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1006,battleship,100,40,0,17,True,False,0.8105882352941176,2,12
initial-baselines-battleship-hunt_target-v1-seed-1006-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1006,battleship,100,47,0,17,True,False,0.788235294117647,2,8
initial-baselines-battleship-hunt_target-v1-seed-1006-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1006,battleship,100,33,0,17,True,False,0.8182352941176471,8,18
initial-baselines-battleship-hunt_target-v1-seed-1007-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1007,battleship,100,47,0,17,True,False,0.83,1,9
initial-baselines-battleship-hunt_target-v1-seed-1007-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1007,battleship,100,59,0,17,True,False,0.6052941176470589,2,3
initial-baselines-battleship-hunt_target-v1-seed-1007-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1007,battleship,100,52,0,17,True,False,0.8017647058823529,1,7
initial-baselines-battleship-hunt_target-v1-seed-1007-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1007,battleship,100,68,0,17,True,False,0.768235294117647,1,13
initial-baselines-battleship-hunt_target-v1-seed-1007-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1007,battleship,100,51,0,17,True,False,0.74,1,8
initial-baselines-battleship-hunt_target-v1-seed-1008-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1008,battleship,100,89,0,17,True,False,0.7705882352941177,2,9
initial-baselines-battleship-hunt_target-v1-seed-1008-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1008,battleship,100,70,0,17,True,False,0.6876470588235294,9,17
initial-baselines-battleship-hunt_target-v1-seed-1008-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1008,battleship,100,64,0,17,True,False,0.7652941176470588,3,5
initial-baselines-battleship-hunt_target-v1-seed-1008-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1008,battleship,100,68,0,17,True,False,0.6264705882352941,11,16
initial-baselines-battleship-hunt_target-v1-seed-1008-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1008,battleship,100,45,0,17,True,False,0.81,2,14
initial-baselines-battleship-hunt_target-v1-seed-1009-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1009,battleship,100,63,0,17,True,False,0.7152941176470589,2,6
initial-baselines-battleship-hunt_target-v1-seed-1009-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1009,battleship,100,54,0,17,True,False,0.7405882352941177,7,17
initial-baselines-battleship-hunt_target-v1-seed-1009-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1009,battleship,100,61,0,17,True,False,0.7470588235294118,1,7
initial-baselines-battleship-hunt_target-v1-seed-1009-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1009,battleship,100,65,0,17,True,False,0.7723529411764706,1,9
initial-baselines-battleship-hunt_target-v1-seed-1009-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1009,battleship,100,35,0,17,True,False,0.7976470588235294,6,13
initial-baselines-battleship-hunt_target-v1-seed-1010-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1010,battleship,100,53,0,17,True,False,0.7511764705882353,1,6
initial-baselines-battleship-hunt_target-v1-seed-1010-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1010,battleship,100,61,0,17,True,False,0.74,4,12
initial-baselines-battleship-hunt_target-v1-seed-1010-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1010,battleship,100,72,0,17,True,False,0.7052941176470588,1,12
initial-baselines-battleship-hunt_target-v1-seed-1010-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1010,battleship,100,73,0,17,True,False,0.7170588235294117,7,18
initial-baselines-battleship-hunt_target-v1-seed-1010-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1010,battleship,100,44,0,17,True,False,0.7664705882352941,7,9
initial-baselines-battleship-hunt_target-v1-seed-1011-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1011,battleship,100,55,0,17,True,False,0.7029411764705882,3,8
initial-baselines-battleship-hunt_target-v1-seed-1011-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1011,battleship,100,67,0,17,True,False,0.668235294117647,1,10
initial-baselines-battleship-hunt_target-v1-seed-1011-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1011,battleship,100,39,0,17,True,False,0.8211764705882353,4,7
initial-baselines-battleship-hunt_target-v1-seed-1011-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1011,battleship,100,63,0,17,True,False,0.7129411764705882,1,2
initial-baselines-battleship-hunt_target-v1-seed-1011-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1011,battleship,100,57,0,17,True,False,0.6835294117647058,7,13
initial-baselines-battleship-hunt_target-v1-seed-1012-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1012,battleship,100,49,0,17,True,False,0.7764705882352941,1,9
initial-baselines-battleship-hunt_target-v1-seed-1012-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1012,battleship,100,62,0,17,True,False,0.6164705882352941,13,24
initial-baselines-battleship-hunt_target-v1-seed-1012-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1012,battleship,100,37,0,17,True,False,0.7952941176470588,8,12
initial-baselines-battleship-hunt_target-v1-seed-1012-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1012,battleship,100,61,0,17,True,False,0.7029411764705882,4,15
initial-baselines-battleship-hunt_target-v1-seed-1012-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1012,battleship,100,69,0,17,True,False,0.6152941176470588,14,21
initial-baselines-battleship-hunt_target-v1-seed-1013-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1013,battleship,100,95,0,17,True,False,0.65,4,9
initial-baselines-battleship-hunt_target-v1-seed-1013-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1013,battleship,100,56,0,17,True,False,0.7758823529411765,1,6
initial-baselines-battleship-hunt_target-v1-seed-1013-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1013,battleship,100,80,0,17,True,False,0.6358823529411765,2,5
initial-baselines-battleship-hunt_target-v1-seed-1013-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1013,battleship,100,71,0,17,True,False,0.7135294117647059,4,12
initial-baselines-battleship-hunt_target-v1-seed-1013-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1013,battleship,100,75,0,17,True,False,0.6329411764705882,8,17
initial-baselines-battleship-hunt_target-v1-seed-1014-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1014,battleship,100,58,0,17,True,False,0.7576470588235295,2,11
initial-baselines-battleship-hunt_target-v1-seed-1014-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1014,battleship,100,75,0,17,True,False,0.6423529411764706,1,4
initial-baselines-battleship-hunt_target-v1-seed-1014-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1014,battleship,100,30,0,17,True,False,0.831764705882353,4,10
initial-baselines-battleship-hunt_target-v1-seed-1014-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1014,battleship,100,50,0,17,True,False,0.7388235294117647,8,20
initial-baselines-battleship-hunt_target-v1-seed-1014-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1014,battleship,100,39,0,17,True,False,0.7470588235294118,6,7
initial-baselines-battleship-hunt_target-v1-seed-1015-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1015,battleship,100,47,0,17,True,False,0.7111764705882353,2,4
initial-baselines-battleship-hunt_target-v1-seed-1015-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1015,battleship,100,81,0,17,True,False,0.601764705882353,16,26
initial-baselines-battleship-hunt_target-v1-seed-1015-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1015,battleship,100,42,0,17,True,False,0.7382352941176471,12,16
initial-baselines-battleship-hunt_target-v1-seed-1015-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1015,battleship,100,47,0,17,True,False,0.7476470588235294,2,11
initial-baselines-battleship-hunt_target-v1-seed-1015-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1015,battleship,100,57,0,17,True,False,0.6817647058823529,7,16
initial-baselines-battleship-hunt_target-v1-seed-1016-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1016,battleship,100,83,0,17,True,False,0.6058823529411764,3,10
initial-baselines-battleship-hunt_target-v1-seed-1016-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1016,battleship,100,36,0,17,True,False,0.8129411764705883,1,14
initial-baselines-battleship-hunt_target-v1-seed-1016-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1016,battleship,100,60,0,17,True,False,0.6864705882352942,7,12
initial-baselines-battleship-hunt_target-v1-seed-1016-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1016,battleship,100,42,0,17,True,False,0.7841176470588235,4,5
initial-baselines-battleship-hunt_target-v1-seed-1016-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1016,battleship,100,69,0,17,True,False,0.6805882352941176,1,5
initial-baselines-battleship-hunt_target-v1-seed-1017-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1017,battleship,100,33,0,17,True,False,0.8388235294117647,1,7
initial-baselines-battleship-hunt_target-v1-seed-1017-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1017,battleship,100,79,0,17,True,False,0.6123529411764705,17,22
initial-baselines-battleship-hunt_target-v1-seed-1017-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1017,battleship,100,47,0,17,True,False,0.7270588235294118,8,18
initial-baselines-battleship-hunt_target-v1-seed-1017-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1017,battleship,100,71,0,17,True,False,0.7241176470588235,1,10
initial-baselines-battleship-hunt_target-v1-seed-1017-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1017,battleship,100,57,0,17,True,False,0.7464705882352941,4,13
initial-baselines-battleship-hunt_target-v1-seed-1018-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1018,battleship,100,52,0,17,True,False,0.7135294117647059,8,13
initial-baselines-battleship-hunt_target-v1-seed-1018-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1018,battleship,100,67,0,17,True,False,0.7447058823529412,1,2
initial-baselines-battleship-hunt_target-v1-seed-1018-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1018,battleship,100,65,0,17,True,False,0.6670588235294118,10,14
initial-baselines-battleship-hunt_target-v1-seed-1018-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1018,battleship,100,54,0,17,True,False,0.6629411764705883,7,10
initial-baselines-battleship-hunt_target-v1-seed-1018-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1018,battleship,100,73,0,17,True,False,0.6658823529411765,4,15
initial-baselines-battleship-hunt_target-v1-seed-1019-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1019,battleship,100,63,0,17,True,False,0.6664705882352941,3,5
initial-baselines-battleship-hunt_target-v1-seed-1019-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1019,battleship,100,50,0,17,True,False,0.6441176470588236,19,31
initial-baselines-battleship-hunt_target-v1-seed-1019-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1019,battleship,100,67,0,17,True,False,0.6894117647058824,8,10
initial-baselines-battleship-hunt_target-v1-seed-1019-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1019,battleship,100,66,0,17,True,False,0.6741176470588235,4,9
initial-baselines-battleship-hunt_target-v1-seed-1019-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1019,battleship,100,75,0,17,True,False,0.6835294117647058,4,15
initial-baselines-battleship-hunt_target-v1-seed-1020-episode-000,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1020,battleship,100,68,0,17,True,False,0.7776470588235294,1,6
initial-baselines-battleship-hunt_target-v1-seed-1020-episode-001,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1020,battleship,100,56,0,17,True,False,0.75,5,10
initial-baselines-battleship-hunt_target-v1-seed-1020-episode-002,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1020,battleship,100,77,0,17,True,False,0.5429411764705883,11,16
initial-baselines-battleship-hunt_target-v1-seed-1020-episode-003,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1020,battleship,100,51,0,17,True,False,0.7435294117647059,4,16
initial-baselines-battleship-hunt_target-v1-seed-1020-episode-004,initial-baselines-battleship-hunt_target-v1,hunt_target-v1,1020,battleship,100,40,0,17,True,False,0.7994117647058824,3,9
initial-baselines-battleship-random_masked-v1-seed-1001-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1001,battleship,100,98,0,17,True,False,0.4652941176470588,3,52
initial-baselines-battleship-random_masked-v1-seed-1001-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1001,battleship,100,98,0,17,True,False,0.47352941176470587,4,18
initial-baselines-battleship-random_masked-v1-seed-1001-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1001,battleship,100,100,0,17,True,False,0.4188235294117647,10,77
initial-baselines-battleship-random_masked-v1-seed-1001-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1001,battleship,100,100,0,17,True,False,0.4835294117647059,6,49
initial-baselines-battleship-random_masked-v1-seed-1001-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1001,battleship,100,99,0,17,True,False,0.43941176470588234,10,39
initial-baselines-battleship-random_masked-v1-seed-1002-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1002,battleship,100,95,0,17,True,False,0.5364705882352941,4,69
initial-baselines-battleship-random_masked-v1-seed-1002-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1002,battleship,100,96,0,17,True,False,0.45588235294117646,1,76
initial-baselines-battleship-random_masked-v1-seed-1002-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1002,battleship,100,87,0,17,True,False,0.43941176470588234,4,66
initial-baselines-battleship-random_masked-v1-seed-1002-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1002,battleship,100,98,0,17,True,False,0.5211764705882352,1,58
initial-baselines-battleship-random_masked-v1-seed-1002-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1002,battleship,100,100,0,17,True,False,0.45941176470588235,5,64
initial-baselines-battleship-random_masked-v1-seed-1003-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1003,battleship,100,99,0,17,True,False,0.4288235294117647,14,51
initial-baselines-battleship-random_masked-v1-seed-1003-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1003,battleship,100,96,0,17,True,False,0.4447058823529412,7,40
initial-baselines-battleship-random_masked-v1-seed-1003-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1003,battleship,100,99,0,17,True,False,0.36823529411764705,11,77
initial-baselines-battleship-random_masked-v1-seed-1003-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1003,battleship,100,76,0,17,True,False,0.6223529411764706,1,54
initial-baselines-battleship-random_masked-v1-seed-1003-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1003,battleship,100,94,0,17,True,False,0.5047058823529412,15,53
initial-baselines-battleship-random_masked-v1-seed-1004-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1004,battleship,100,99,0,17,True,False,0.5758823529411765,2,24
initial-baselines-battleship-random_masked-v1-seed-1004-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1004,battleship,100,95,0,17,True,False,0.46647058823529414,5,54
initial-baselines-battleship-random_masked-v1-seed-1004-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1004,battleship,100,96,0,17,True,False,0.49470588235294116,3,63
initial-baselines-battleship-random_masked-v1-seed-1004-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1004,battleship,100,100,0,17,True,False,0.4088235294117647,10,40
initial-baselines-battleship-random_masked-v1-seed-1004-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1004,battleship,100,98,0,17,True,False,0.43588235294117644,20,85
initial-baselines-battleship-random_masked-v1-seed-1005-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1005,battleship,100,89,0,17,True,False,0.6252941176470588,4,27
initial-baselines-battleship-random_masked-v1-seed-1005-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1005,battleship,100,95,0,17,True,False,0.4082352941176471,5,83
initial-baselines-battleship-random_masked-v1-seed-1005-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1005,battleship,100,96,0,17,True,False,0.5223529411764706,13,70
initial-baselines-battleship-random_masked-v1-seed-1005-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1005,battleship,100,90,0,17,True,False,0.47941176470588237,14,44
initial-baselines-battleship-random_masked-v1-seed-1005-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1005,battleship,100,98,0,17,True,False,0.5876470588235294,4,44
initial-baselines-battleship-random_masked-v1-seed-1006-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1006,battleship,100,100,0,17,True,False,0.5923529411764706,2,50
initial-baselines-battleship-random_masked-v1-seed-1006-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1006,battleship,100,98,0,17,True,False,0.3976470588235294,11,58
initial-baselines-battleship-random_masked-v1-seed-1006-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1006,battleship,100,99,0,17,True,False,0.5305882352941177,2,53
initial-baselines-battleship-random_masked-v1-seed-1006-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1006,battleship,100,96,0,17,True,False,0.5588235294117647,2,42
initial-baselines-battleship-random_masked-v1-seed-1006-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1006,battleship,100,97,0,17,True,False,0.5605882352941176,8,44
initial-baselines-battleship-random_masked-v1-seed-1007-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1007,battleship,100,97,0,17,True,False,0.5641176470588235,1,37
initial-baselines-battleship-random_masked-v1-seed-1007-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1007,battleship,100,100,0,17,True,False,0.4641176470588235,2,53
initial-baselines-battleship-random_masked-v1-seed-1007-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1007,battleship,100,99,0,17,True,False,0.5882352941176471,1,44
initial-baselines-battleship-random_masked-v1-seed-1007-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1007,battleship,100,97,0,17,True,False,0.5123529411764706,1,63
initial-baselines-battleship-random_masked-v1-seed-1007-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1007,battleship,100,94,0,17,True,False,0.6123529411764705,1,25
initial-baselines-battleship-random_masked-v1-seed-1008-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1008,battleship,100,99,0,17,True,False,0.46705882352941175,2,79
initial-baselines-battleship-random_masked-v1-seed-1008-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1008,battleship,100,91,0,17,True,False,0.4964705882352941,9,67
initial-baselines-battleship-random_masked-v1-seed-1008-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1008,battleship,100,100,0,17,True,False,0.49411764705882355,3,69
initial-baselines-battleship-random_masked-v1-seed-1008-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1008,battleship,100,96,0,17,True,False,0.4641176470588235,11,63
initial-baselines-battleship-random_masked-v1-seed-1008-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1008,battleship,100,96,0,17,True,False,0.6070588235294118,2,47
initial-baselines-battleship-random_masked-v1-seed-1009-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1009,battleship,100,99,0,17,True,False,0.5076470588235295,2,61
initial-baselines-battleship-random_masked-v1-seed-1009-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1009,battleship,100,92,0,17,True,False,0.4976470588235294,7,42
initial-baselines-battleship-random_masked-v1-seed-1009-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1009,battleship,100,100,0,17,True,False,0.5417647058823529,1,63
initial-baselines-battleship-random_masked-v1-seed-1009-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1009,battleship,100,86,0,17,True,False,0.5358823529411765,1,51
initial-baselines-battleship-random_masked-v1-seed-1009-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1009,battleship,100,99,0,17,True,False,0.42,6,69
initial-baselines-battleship-random_masked-v1-seed-1010-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1010,battleship,100,98,0,17,True,False,0.44058823529411767,1,88
initial-baselines-battleship-random_masked-v1-seed-1010-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1010,battleship,100,93,0,17,True,False,0.5070588235294118,4,68
initial-baselines-battleship-random_masked-v1-seed-1010-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1010,battleship,100,85,0,17,True,False,0.5535294117647059,1,41
initial-baselines-battleship-random_masked-v1-seed-1010-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1010,battleship,100,100,0,17,True,False,0.5064705882352941,7,69
